objectID,title,artistDisplayName,artistNationality,artistDisplayBio,objectDate,objectBeginDate,objectEndDate,department,classification,medium,culture,country,region,repository,objectURL,period,group,clean_title,title_length,happiness_score
282285,"[Woman Seated on Ledge against Brick Wall, Cartagena, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282285,1900-1950,European,woman seated on ledge against brick wall cartagena spain,9,5.422857142857143
282286,"[Women at Street Market with Caged Birds, Alicante, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282286,1900-1950,European,women at street market with caged birds alicante spain,9,6.088571428571429
282287,"[Bullfight, Seville, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282287,1900-1950,European,bullfight seville spain,3,6.2
282288,"[Fruit Vendor at Public Market, Valencia, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282288,1900-1950,European,fruit vendor at public market valencia spain,7,5.936
282289,"[Man Washing Side of Boat, Palma de Mallorca]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282289,1900-1950,European,man washing side of boat palma de mallorca,8,5.36
282290,"[Gothic Arcade, Tarragona, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282290,1900-1950,European,gothic arcade tarragona spain,4,6.2
282291,"[Three Women Seated in Front of Stone Wall, Tarragona, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282291,1900-1950,European,three women seated in front of stone wall tarragona spain,10,5.653333333333332
282292,"[Seated Man in Bar Doorway with Two Burros, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282292,1900-1950,European,seated man in bar doorway with two burros spain,9,5.74875
282293,"[Man on Street Weaving Basket, Malaga, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282293,1900-1950,European,man on street weaving basket malaga spain,7,5.824
282356,"[Cows and Men with Hats in Field, Seville, Spain]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1930,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282356,1900-1950,European,cows and men with hats in field seville spain,9,5.838571428571429
282357,From Foothills of Bitter Root Mountains,Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",ca. 1930,1925,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282357,1900-1950,European,from foothills of bitter root mountains,6,5.176
282362,"[Lucien Jacques, Walker Evans, and Georgette Maury Leaning on Stone Wall with Wine Bottle and Glasses, Provence, France]",André Maury,French,,1927,1927,1927,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282362,1900-1950,European,lucien jacques walker evans and georgette maury leaning on stone wall with wine bottle and glasses provence france,18,5.536666666666666
282371,"[Lucien Jacques, Georgette Maury, and Walker Evans Standing in Front of Foliage, Cyprés de St. Jean par Grasse, France]",André Maury,French,,"April 3, 1927",1927,1927,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282371,1900-1950,European,lucien jacques georgette maury and walker evans standing in front of foliage cypr s de st jean par grasse france,20,5.3566666666666665
282390,"[Walker Evans Holding Anita Skolle, Child of Hanns and Lily Skolle, 13 East 14th Street,  New York City]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",April 1928,1928,1928,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282390,1900-1950,European,walker evans holding anita skolle child of hanns and lily skolle east th street new york city,17,5.687692307692307
282396,"[Dog, Possibly Belonging to Hanns Skolle, on Lawn in Front of House]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",1929–30,1929,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282396,1900-1950,European,dog possibly belonging to hanns skolle on lawn in front of house,12,5.822
282085,[Personal Travel Album Made by the Dowager Empress Maria Feoderovna Showing Events in the Daily Life of the Russian Imperial Family],Dowager Empress Maria Feodorovna,Russian,"Russian, born Denmark, Copenhagen 1847–1928 Copenhagen",1916,1916,1916,Photographs,Albums,Gelatin silver prints; photomechanical prints,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282085,1900-1950,European,personal travel album made by the dowager empress maria feoderovna showing events in the daily life of the russian imperial family,21,5.827777777777778
282104,[Locomotive Wheels],John Stuart,"British, Scottish","British, Scotland 1831–1907",1903,1903,1903,Photographs,Photographs,Carbon print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282104,1900-1950,European,locomotive wheels,2,6.16
282110,"H.W. Reitz, Architect",Werner Mantz,German,"German, Cologne 1901–1983 Eijsden",1927,1927,1927,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282110,1900-1950,European,h w reitz architect,4,6.36
282111,"Hotel de Sens, rue de l'Hôtel de Ville, Paris",Eugène Atget,French,"French, Libourne 1857–1927 Paris",early 1900s,1900,1909,Photographs,Photographs,Albumen silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282111,1900-1950,European,hotel de sens rue de l h tel de ville paris,11,5.496
282152,"[Neoclassical Building Façade with Nazi Banner Hanging in Colonnade, Berlin]",Walter Hege,German,"German, 1893–1985",1935,1935,1935,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282152,1900-1950,European,neoclassical building fa ade with nazi banner hanging in colonnade berlin,11,5.323333333333333
282734,"[View of the Large Amphitheater in the New Morgue, Paris]",A. Harlingue,French,French,1922,1922,1922,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282734,1900-1950,European,view of the large amphitheater in the new morgue paris,10,5.7325
282759,"Boutique, Marché aux Halles, Paris",Eugène Atget,French,"French, Libourne 1857–1927 Paris","1925, printed ca. 1929",1925,1925,Photographs,Photographs,Matte gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282759,1900-1950,European,boutique march aux halles paris,5,6.86
282760,Fête du Trône,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1925, printed ca. 1929",1925,1925,Photographs,Photographs,Matte gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282760,1900-1950,European,f te du tr ne,5,4.88
282796,"[Top Hatted Man on Sidewalk, Possibly Doorman or Porter, New York City]",Hanns Skolle,"American, born Germany","American (born Germany), 1903–1988",October 1928,1928,1928,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282796,1900-1950,European,top hatted man on sidewalk possibly doorman or porter new york city,12,5.866666666666666
282806,"[Walker Evans, André and Georgette Maury Seated at Outdoor Table, Juan-les-Pins, France]",Lucien Jacques,French,"French, 1891–1961",1927,1927,1927,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282806,1900-1950,European,walker evans andr and georgette maury seated at outdoor table juan les pins france,14,5.6674999999999995
283234,[Study of a Sculpture],Eugène Druet,French,"French, Paris 1867–1916 Paris",ca. 1900,1898,1902,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283234,1900-1950,European,study of a sculpture,4,5.74
283238,On the Hillside (A Study in Values),Heinrich Kühn,"Austrian, born Germany","Austrian (born Germany), Dresden 1866–1944 Birgitz",before 1910,1900,1910,Photographs,Photographs,Platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283238,1900-1950,European,on the hillside a study in values,7,5.6866666666666665
283239,The Artist's Umbrella,Heinrich Kühn,"Austrian, born Germany","Austrian (born Germany), Dresden 1866–1944 Birgitz",1908,1908,1908,Photographs,Photographs,Gum bichromate and platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283239,1900-1950,European,the artist s umbrella,4,5.45
283240,"[Puyo, Robert Demachy, and Paul de Singly with Model]",Emile Joachim Constant Puyo,French,"French, 1857–1933",1909,1909,1909,Photographs,Photographs,Platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283240,1900-1950,European,puyo robert demachy and paul de singly with model,9,5.383333333333333
283241,[Loie Fuller Dancing],Samuel Joshua Beckett,British,"British, Shadwell, Stepney [London] 1870–1940 Bournemouth",ca. 1900,1899,1901,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283241,1900-1950,European,loie fuller dancing,3,7.08
283250,[Cavorting by the Pool at Garsington],Lady Ottoline Violet Anne Cavendish-Bentinck Morrell,British,"British, 1873–1938",ca. 1916,1915,1917,Photographs,Photographs,Gelatin silver prints,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283250,1900-1950,European,cavorting by the pool at garsington,6,5.41
283252,[Nijinsky in Le Spectre de la rose],Rudolf Balogh,Hungarian,"Hungarian, 1879–1944",1912,1912,1912,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283252,1900-1950,European,nijinsky in le spectre de la rose,7,5.5
283253,[Study for a Decorative Panel],Alphonse Mucha,Czech,"Czech, Ivančice 1860–1939 Prague",1908,1908,1908,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283253,1900-1950,European,study for a decorative panel,5,5.529999999999999
283254,[Family Album Assembled by Grand Duchess Xenia Alexandrovna],Xenia Alexandrovna,Russian,"Russian, 1875–1960",1904–5,1904,1905,Photographs,Albums,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283254,1900-1950,European,family album assembled by grand duchess xenia alexandrovna,8,6.534000000000001
283256,Le Grand Prix A.C.F.,Jacques-Henri Lartigue,French,"French, Courbevoie 1894–1986 Nice",1913,1913,1913,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283256,1900-1950,European,le grand prix a c f,6,5.96
283263,[Self-Portrait],Stanislaw Ignacy Witkiewicz,Polish,"Polish, Warsaw 1885–1939 Jeziory","1912, printed later",1912,1912,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283263,1900-1950,European,self portrait,2,
283264,"Versailles, The Orangerie Staircase",Eugène Atget,French,"French, Libourne 1857–1927 Paris",1901,1901,1901,Photographs,Photographs,Albumen silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283264,1900-1950,European,versailles the orangerie staircase,4,4.98
283265,"Café, Avenue de la Grande-Armée",Eugène Atget,French,"French, Libourne 1857–1927 Paris",1924–25,1924,1925,Photographs,Photographs,Matte albumen silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283265,1900-1950,European,caf avenue de la grande arm e,7,5.166666666666667
260677,[Family at Dining Table],Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260677,1951-2000,European,family at dining table,4,6.105
260678,"Lovers in a Park on a Sunday Afternoon, Shanghai",Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1971,1971,1971,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260678,1951-2000,European,lovers in a park on a sunday afternoon shanghai,9,6.1775
260679,[Two Women Hoeing Rice Paddy],Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260679,1951-2000,European,two women hoeing rice paddy,5,6.32
260680,Shanghai Dockyard,Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1965,1965,1965,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260680,1951-2000,European,shanghai dockyard,2,
260681,Manpower is Used to Tow Boars up the Yangtze. Chunking,Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1957,1957,1957,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260681,1951-2000,European,manpower is used to tow boars up the yangtze chunking,10,5.176
260682,[Worker Eating Rice],Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260682,1951-2000,European,worker eating rice,3,6.433333333333334
260683,"Construction of the First Bridge Ever to Span the Yangtze River, Linking North and South China, Hankow",Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1957,1957,1957,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260683,1951-2000,European,construction of the first bridge ever to span the yangtze river linking north and south china hankow,17,5.584615384615385
260684,"A Soldier of the People's Liberation Army Stands Guard Before the People's Palace, Peking",Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1971,1971,1971,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260684,1951-2000,European,a soldier of the people s liberation army stands guard before the people s palace peking,16,5.411538461538461
260685,"Kang Hsi Chung, a Leading Dancer in ""White Hair Girl,"" a Revolutionary Ballet, Peking",Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1971,1971,1971,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260685,1951-2000,European,kang hsi chung a leading dancer in white hair girl a revolutionary ballet peking,14,6.098000000000001
260686,"A Divorce Court, Peking",Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1965,1965,1965,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260686,1951-2000,European,a divorce court peking,4,3.733333333333333
260687,[Performer Outdoors],Marc Riboud,French,"French, St.-Genis-Laval 1923–2016 Paris",1960s,1960,1969,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260687,1951-2000,European,performer outdoors,2,6.98
260721,"Visitors take notes on a peasant invention at National Farm Implements Exhibit, Peking",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260721,1951-2000,European,visitors take notes on a peasant invention at national farm implements exhibit peking,13,5.682727272727273
260724,Peking,Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1957, printed ca. 1972",1957,1957,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260724,1951-2000,European,peking,1,
260725,"Industrial exposition: mechanical hand for handling radioactive objects, Peking",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260725,1951-2000,European,industrial exposition mechanical hand for handling radioactive objects peking,9,5.391666666666667
260726,"Steel Mill, Anshan, Manchuria",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260726,1951-2000,European,steel mill anshan manchuria,4,5.15
260727,"A Professor Corrects His Class Papers by the Lake in the Newly Build King Chan Park, Peking",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260727,1951-2000,European,a professor corrects his class papers by the lake in the newly build king chan park peking,17,5.769999999999999
260728,"Shiu Shin Commune, near Peking",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260728,1951-2000,European,shiu shin commune near peking,5,5.72
260729,Yumen,Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin","1958, printed ca. 1972",1958,1958,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260729,1951-2000,European,yumen,1,
260815,Window - Aspidesteras,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260815,1951-2000,European,window aspidesteras,2,6.1
260816,"[River, Bridge, and Quaiside, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260816,1951-2000,European,river bridge and quaiside dublin ireland,6,5.935
260817,"[Cat and Hand in Doorway, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260817,1951-2000,European,cat and hand in doorway dublin ireland,7,5.815
260818,No. 4 Lower Dominick Street,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260818,1951-2000,European,no lower dominick street,4,4.386666666666667
260819,Shop in Winetavern Street,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260819,1951-2000,European,shop in winetavern street,4,5.8999999999999995
260820,Liberty Lane - Night,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260820,1951-2000,European,liberty lane night,3,6.226666666666667
260821,Hostages,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260821,1951-2000,European,hostages,1,
260822,Window in the Coombe,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260822,1951-2000,European,window in the coombe,4,5.526666666666666
260823,"Three Seated Figures, St. Stephen's Green, Dublin",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260823,1951-2000,European,three seated figures st stephen s green dublin,8,5.808
260824,"Detail of Wall, Abbey Street",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260824,1951-2000,European,detail of wall abbey street,5,5.295000000000001
260825,O'Neill's Pub,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260825,1951-2000,European,o neill s pub,4,6.02
260826,"[Children Playing by Streetlamp, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260826,1951-2000,European,children playing by streetlamp dublin ireland,6,6.305000000000001
260827,O'Connell Bridge Bookstall,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260827,1951-2000,European,o connell bridge bookstall,4,5.86
260828,Horsetrading in Smithfield,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260828,1951-2000,European,horsetrading in smithfield,3,5.5
260829,The Second Best Bed - Angelsea Market,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260829,1951-2000,European,the second best bed angelsea market,6,6.2
260830,Pious Stock,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260830,1951-2000,European,pious stock,2,5.8
260831,Graffiti and Children,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260831,1951-2000,European,graffiti and children,3,6.17
260833,Cottage Washing,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260833,1951-2000,European,cottage washing,2,5.3
260834,"Breadvan, Liffey Street",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260834,1951-2000,European,breadvan liffey street,3,5.44
260835,Anglesea Market,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260835,1951-2000,European,anglesea market,2,6.28
260836,"Morning Frost, St. Patrick's Garden",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260836,1951-2000,European,morning frost st patrick s garden,6,5.885
260837,"[Doorway with Columns, Dublin, Ireland]",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260837,1951-2000,European,doorway with columns dublin ireland,5,5.7375
260838,Pieta,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260838,1951-2000,European,pieta,1,
260839,Ass and Cart,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260839,1951-2000,European,ass and cart,3,4.54
260840,The Metal Bridge,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260840,1951-2000,European,the metal bridge,3,5.426666666666667
260841,The Four Horsemen (Rag-store),Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260841,1951-2000,European,the four horsemen rag store,5,5.09
260842,"Detail of Railings, Leeson Street Bridge",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260842,1951-2000,European,detail of railings leeson street bridge,6,5.515000000000001
260843,Weathered Door,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260843,1951-2000,European,weathered door,2,5.38
260844,Hallow e'en,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260844,1951-2000,European,hallow e en,3,
260845,"The Snug, Ryan's Bar, Portobello",Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260845,1951-2000,European,the snug ryan s bar portobello,6,5.4
260846,Dockside Timber,Nevill Johnson,Irish,"Irish, 1911–1999",1952–53,1952,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260846,1951-2000,European,dockside timber,2,5.71
